ref_id,ssim,batch_file,quality
0006810,0.6242114342845302,batch_1300-1400.arrow,HIGH
0006811,0.676145573058657,batch_1300-1400.arrow,HIGH
0006935,0.5174110105845608,batch_1500-1600.arrow,LOW
0006936,0.03669230636909452,batch_1500-1600.arrow,LOW
0006937,0.6261343481601565,batch_1500-1600.arrow,HIGH
0006938,0.5023899058030064,batch_1500-1600.arrow,LOW
0006939,0.6752376528134514,batch_1500-1600.arrow,HIGH
0006940,0.5486394546342993,batch_1500-1600.arrow,LOW
0006941,0.5931105771428122,batch_1500-1600.arrow,LOW
0006942,0.7968270235241984,batch_1500-1600.arrow,HIGH
0006944,0.5502607733437611,batch_1500-1600.arrow,LOW
0006946,0.661007516844438,batch_1500-1600.arrow,HIGH
0006947,0.5578679402929277,batch_1500-1600.arrow,LOW
0006948,0.7355848343725695,batch_1500-1600.arrow,HIGH
0006951,0.7193119025409,batch_1500-1600.arrow,HIGH
0006952,0.08481364754098975,batch_1500-1600.arrow,LOW
0006953,0.7938642066255133,batch_1500-1600.arrow,HIGH
0006954,0.5977195554244882,batch_1500-1600.arrow,LOW
0006955,0.7832726499927718,batch_1500-1600.arrow,HIGH
0006956,0.6839171281738122,batch_1500-1600.arrow,HIGH
0006957,0.5261268890303535,batch_1500-1600.arrow,LOW
0006958,0.8246684995654215,batch_1500-1600.arrow,HIGH
0006959,0.7651893949873511,batch_1500-1600.arrow,HIGH
0006960,0.7754508165139954,batch_1500-1600.arrow,HIGH
0006961,0.49833043795921844,batch_1500-1600.arrow,LOW
0006962,0.5252716982142965,batch_1500-1600.arrow,LOW
0006964,0.6120200767849139,batch_1500-1600.arrow,HIGH
0006966,0.6088702494504262,batch_1500-1600.arrow,HIGH
0006967,0.7652986821725696,batch_1500-1600.arrow,HIGH
0006968,0.7084970881439608,batch_1500-1600.arrow,HIGH
0006969,0.5578021550145409,batch_1500-1600.arrow,LOW
0006970,0.4710179976062691,batch_1500-1600.arrow,LOW
0006972,0.6533390978408478,batch_1500-1600.arrow,HIGH
0006973,0.7257542981463622,batch_1500-1600.arrow,HIGH
0006974,0.7237866400025469,batch_1500-1600.arrow,HIGH
0006975,0.5934536039337597,batch_1500-1600.arrow,LOW
0006977,0.4743328625092548,batch_1500-1600.arrow,LOW
0006979,0.6406314419747331,batch_1500-1600.arrow,HIGH
0006980,0.6451806178432012,batch_1500-1600.arrow,HIGH
0006981,0.26822216192094755,batch_1500-1600.arrow,LOW
0006982,0.73030776857285,batch_1500-1600.arrow,HIGH
0006983,0.7064852566760708,batch_1500-1600.arrow,HIGH
0006984,0.6628532116333908,batch_1500-1600.arrow,HIGH
0006985,0.7414970541427034,batch_1500-1600.arrow,HIGH
0006986,0.7153576062424692,batch_1500-1600.arrow,HIGH
0006987,0.3743127685957863,batch_1500-1600.arrow,LOW
0006988,0.23044203052497647,batch_1500-1600.arrow,LOW
0006989,0.3439544093521422,batch_1500-1600.arrow,LOW
0006990,0.7698324935795439,batch_1500-1600.arrow,HIGH
0006991,0.36262702088428117,batch_1500-1600.arrow,LOW
0006992,0.21825614779993682,batch_1500-1600.arrow,LOW
0006993,0.6459724445501741,batch_1500-1600.arrow,HIGH
0006994,0.679321826228643,batch_1500-1600.arrow,HIGH
0006995,0.17933092468209813,batch_1500-1600.arrow,LOW
0006996,0.5350203395845319,batch_1500-1600.arrow,LOW
0006997,0.6893077656923327,batch_1500-1600.arrow,HIGH
0006998,0.7373149794990623,batch_1500-1600.arrow,HIGH
0006999,0.30731368037089457,batch_1500-1600.arrow,LOW
0007001,0.7386071531223463,batch_1500-1600.arrow,HIGH
0007003,0.5255857494495895,batch_1500-1600.arrow,LOW
0007004,0.7316222149239172,batch_1500-1600.arrow,HIGH
0007005,0.5794221459957761,batch_1500-1600.arrow,LOW
0007006,0.3845525371759864,batch_1500-1600.arrow,LOW
0007010,0.6180671811921385,batch_1500-1600.arrow,HIGH
0007011,0.6562406384406597,batch_1500-1600.arrow,HIGH
0007012,0.7641822763601699,batch_1500-1600.arrow,HIGH
0007013,0.7293920812918161,batch_1500-1600.arrow,HIGH
0007014,0.621984191943513,batch_1500-1600.arrow,HIGH
0007015,0.5461599342059176,batch_1500-1600.arrow,LOW
0007016,0.586649248299658,batch_1500-1600.arrow,LOW
0007017,0.3687373074388132,batch_1500-1600.arrow,LOW
0007018,0.5611080660139639,batch_1500-1600.arrow,LOW
0007019,0.23820091787315356,batch_1500-1600.arrow,LOW
0007020,0.6468838894947413,batch_1500-1600.arrow,HIGH
0007022,0.742100719228842,batch_1500-1600.arrow,HIGH
