filename,ssim,in_range
hd1736.jpg,0.6009,YES
hd1737.jpg,0.3780,NO
hd1739.jpg,0.5344,YES
hd1738.jpg,0.5672,YES
hd1742.jpg,0.4533,NO
hd1741.jpg,0.5784,YES
hd1740.jpg,0.5916,YES
hd1743.jpg,0.4751,NO
hd1744.jpg,0.4225,NO
hd1746.jpg,0.5182,YES
hd1745.jpg,0.4700,NO
hd1747.jpg,0.6171,YES
hd1748.jpg,0.3945,NO
hd1749.jpg,0.5837,YES
hd1750.jpg,0.5073,YES
hd1751.jpg,0.4845,NO
hd1752.jpg,0.5139,YES
hd1753.jpg,0.4407,NO
hd1755.jpg,0.4043,NO
hd1756.jpg,0.4049,NO
hd1757.jpg,0.4045,NO
hd176.jpg,0.4379,NO
hd1762.jpg,0.5415,YES
hd1761.jpg,0.5176,YES
hd1760.jpg,0.4907,NO
hd1763.jpg,0.5479,YES
hd1764.jpg,0.5787,YES
hd1765.jpg,0.3931,NO
hd1766.jpg,0.4616,NO
hd1767.jpg,0.5675,YES
hd1768.jpg,0.4495,NO
hd1771.jpg,0.4077,NO
hd1772.jpg,0.3758,NO
hd1773.jpg,0.4047,NO
hd1770.jpg,0.4676,NO
hd1769.jpg,0.4706,NO
hd1774.jpg,0.4292,NO
hd1775.jpg,0.4760,NO
hd1776.jpg,0.3145,NO
hd1779.jpg,0.4091,NO
hd1777.jpg,0.5016,YES
hd1778.jpg,0.4562,NO
hd1782.jpg,0.4994,NO
hd1781.jpg,0.4156,NO
hd1780.jpg,0.4568,NO
hd1784.jpg,0.4944,NO
hd1783.jpg,0.4896,NO
hd1787.jpg,0.4704,NO
hd1786.jpg,0.5014,YES
hd1788.jpg,0.4205,NO
hd1790.jpg,0.4702,NO
hd1793.jpg,0.4370,NO
hd1797.jpg,0.3858,NO
hd1795.jpg,0.4184,NO
hd1794.jpg,0.1697,NO
hd1799.jpg,0.3645,NO
hd1798.jpg,0.3620,NO
hd180.jpg,0.7621,YES
hd1800.jpg,0.5288,YES
hd1802.jpg,0.3107,NO
hd1803.jpg,0.4144,NO
hd1801.jpg,0.4348,NO
hd1805.jpg,0.4515,NO
hd1806.jpg,0.4096,NO
hd1804.jpg,0.2348,NO
hd1807.jpg,0.3706,NO
hd1808.jpg,0.4982,NO
hd1809.jpg,0.5971,YES
hd181.jpg,0.5202,YES
hd1811.jpg,0.6950,YES
hd1810.jpg,0.6554,YES
hd1812.jpg,0.6204,YES
hd1813.jpg,0.6204,YES
hd1814.jpg,0.5982,YES
hd1815.jpg,0.3648,NO
hd1816.jpg,0.4473,NO
hd182.jpg,0.5557,YES
hd1817.jpg,0.4927,NO
hd1818.jpg,0.4410,NO
hd1819.jpg,0.4144,NO
hd1821.jpg,0.5668,YES
hd1820.jpg,0.1646,NO
hd1822.jpg,0.4722,NO
hd1823.jpg,0.4495,NO
hd1826.jpg,0.6156,YES
hd1824.jpg,0.4286,NO
hd1825.jpg,0.4846,NO
hd1829.jpg,0.4974,NO
hd1828.jpg,0.4544,NO
hd1831.jpg,0.4101,NO
hd1830.jpg,0.4829,NO
hd1832.jpg,0.4433,NO
hd1833.jpg,0.4959,NO
hd1834.jpg,0.4403,NO
hd1835.jpg,0.5303,YES
hd1836.jpg,0.4738,NO
hd1839.jpg,0.4685,NO
hd1838.jpg,0.4900,NO
hd1841.jpg,0.1814,NO
hd1843.jpg,0.4522,NO
